0.33941,-0.25,0.1,0.12185,0.059221,0.032253,0.059221,0.038524,0.015408,0.032253,0.015408,0.021565,3.1472,1.0705,0.87135
0.34648,-0.25,0.1,0.11941,0.057327,0.031277,0.057327,0.037168,0.014731,0.031277,0.014731,0.021565,3.1266,0.99283,0.90925
0.35355,-0.25,0.1,0.11705,0.05548,0.03027,0.05548,0.035833,0.014063,0.03027,0.014063,0.021565,3.0886,0.90488,0.94964
0.36062,-0.25,0.1,0.11478,0.053691,0.02923,0.053691,0.034526,0.013409,0.02923,0.013409,0.021565,3.0322,0.80713,0.99322
0.3677,-0.25,0.1,0.11262,0.051971,0.028157,0.051971,0.033255,0.012774,0.028157,0.012774,0.021565,2.9571,0.70055,1.0409
0.37477,-0.25,0.1,0.11057,0.050335,0.027051,0.050335,0.032029,0.012161,0.027051,0.012161,0.021565,2.8633,0.58649,1.0936
0.38184,-0.25,0.1,0.10866,0.048793,0.02591,0.048793,0.030855,0.011574,0.02591,0.011574,0.021565,2.7517,0.46678,1.1526
0.38891,-0.25,0.1,0.10691,0.04736,0.024734,0.04736,0.029742,0.011017,0.024734,0.011017,0.021565,2.624,0.34373,1.2194
0.39598,-0.25,0.1,0.10533,0.04605,0.023522,0.04605,0.028698,0.010496,0.023522,0.010496,0.021565,2.483,0.22012,1.2953
0.40305,-0.25,0.1,0.10394,0.044874,0.022273,0.044874,0.027732,0.010012,0.022273,0.010012,0.021565,2.3326,0.099176,1.3823
0.41012,-0.25,0.1,0.10277,0.043848,0.020988,0.043848,0.026849,0.009571,0.020988,0.009571,0.021565,2.1781,-0.015376,1.4822
0.41719,-0.25,0.1,0.10184,0.042983,0.019666,0.042983,0.026058,0.0091754,0.019666,0.0091754,0.021565,2.0262,-0.11932,1.5971
0.42426,-0.25,0.1,0.10115,0.042295,0.018309,0.042295,0.025365,0.0088289,0.018309,0.0088289,0.021565,1.8854,-0.20784,1.7296
0.43134,-0.25,0.1,0.10074,0.041793,0.016918,0.041793,0.024778,0.0085352,0.016918,0.0085352,0.021565,1.7659,-0.27525,1.8826
0.43841,-0.25,0.1,0.10061,0.041491,0.015497,0.041491,0.024303,0.0082979,0.015497,0.0082979,0.021565,1.6801,-0.3146,2.0599
0.44548,-0.25,0.1,0.10077,0.041397,0.014049,0.041397,0.02395,0.0081213,0.014049,0.0081213,0.021565,1.6431,-0.31691,2.2663
0.45255,-0.25,0.1,0.10124,0.041521,0.012584,0.041521,0.023729,0.0080109,0.012584,0.0080109,0.021565,1.6733,-0.26991,2.5084
0.45962,-0.25,0.1,0.10201,0.041866,0.011111,0.041866,0.023655,0.0079737,0.011111,0.0079737,0.021565,1.7932,-0.1562,2.7948
0.46669,-0.25,0.1,0.10305,0.042434,0.009646,0.042434,0.023746,0.0080195,0.009646,0.0080195,0.021565,2.0302,0.049609,3.1369
0.47376,-0.25,0.1,0.10433,0.043217,0.0082105,0.043217,0.02403,0.0081615,0.0082105,0.0081615,0.021565,2.4168,0.38465,3.5486
0.48083,-0.25,0.1,0.10579,0.044203,0.0068362,0.044203,0.024544,0.0084186,0.0068362,0.0084186,0.021565,2.9883,0.90177,4.0446
0.4879,-0.25,0.1,0.10731,0.045363,0.0055681,0.045363,0.025341,0.0088167,0.0055681,0.0088167,0.021565,3.7724,1.6695,4.6324
0.49497,-0.25,0.1,0.10875,0.046654,0.0044704,0.046654,0.026489,0.0093907,0.0044704,0.0093907,0.021565,4.7602,2.7557,5.2936
